OrderID,ProductID,Quantity
14659,P0067,4
14660,P0093,3
14661,P0060,3
14662,P0045,4
14663,P0015,4
14664,P0059,3
14665,P0047,4
14666,P0058,3
14667,P0080,4
14668,P0004,4
14669,P0026,3
14670,P0022,4
14671,P0026,2
14672,P0002,2
14673,P0071,5
14674,P0068,4
14675,P0069,4
14676,P0008,3
14677,P0056,1
14678,P0001,1
14679,P0078,3
14680,P0037,1
14681,P0009,4
14682,P0060,5
14683,P0044,3
14684,P0002,5
14685,P0022,1
14686,P0094,2
14687,P0036,2
14688,P0016,2
14689,P0029,1
14690,P0004,5
14691,P0007,3
14692,P0057,4
14693,P0066,2
14694,P0081,1
14695,P0070,3
14696,P0055,4
14697,P0064,1
14698,P0084,4
14699,P0045,1
14700,P0067,4
14701,P0090,3
14702,P0063,2
14703,P0042,4
14704,P0044,2
14705,P0088,1
14706,P0070,3
14707,P0044,2
14708,P0001,3
14709,P0076,2
14710,P0044,5
14711,P0074,5
14712,P0097,1
14713,P0013,4
14714,P0039,5
14715,P0043,1
14716,P0006,4
14717,P0038,2
14718,P0080,5
14719,P0057,2
14720,P0023,1
14721,P0032,5
14722,P0051,4
14723,P0053,1
14724,P0080,3
14725,P0038,1
14726,P0087,4
14727,P0051,1
14728,P0017,1
14729,P0058,4
14730,P0023,4
14731,P0065,1
14732,P0055,4
14733,P0044,5
14734,P0014,1
14735,P0070,2
14736,P0016,4
14737,P0037,4
14738,P0099,1
14739,P0089,3
14740,P0018,5
14741,P0006,1
14742,P0040,3
14743,P0029,1
14744,P0084,1
14745,P0071,4
14746,P0035,5
14747,P0098,4
14748,P0085,4
14749,P0042,5
14750,P0006,4
14751,P0088,2
14752,P0089,1
14753,P0034,5
14754,P0052,5
14755,P0019,3
14756,P0014,4
14757,P0063,4
14758,P0050,1
14759,P0034,5
14760,P0085,5
14761,P0025,4
14762,P0038,1
14763,P0078,5
14764,P0026,4
14765,P0074,3
14766,P0037,5
14767,P0014,4
14768,P0055,1
14769,P0092,2
14770,P0097,2
14771,P0049,5
14772,P0058,5
14773,P0033,2
14774,P0005,1
14775,P0057,5
14776,P0072,4
14777,P0087,5
14778,P0072,5
14779,P0087,3
14780,P0089,4
14781,P0054,4
14782,P0073,5
14783,P0066,5
14784,P0095,5
14785,P0090,5
14786,P0047,2
14787,P0069,3
14788,P0041,2
14789,P0058,4
14790,P0035,3
14791,P0080,5
14792,P0010,4
14793,P0097,5
14794,P0012,4
14795,P0007,5
14796,P0051,4
14797,P0083,2
14798,P0056,4
14799,P0059,3
14800,P0083,5
14801,P0020,2
14802,P0055,2
14803,P0038,1
14804,P0012,1
14805,P0065,5
14806,P0058,4
14807,P0080,1
14808,P0031,3
14809,P0084,3
14810,P0075,4
14811,P0058,3
14812,P0069,5
14813,P0079,3
14814,P0041,1
14815,P0028,1
14816,P0059,2
14817,P0061,2
14818,P0007,4
14819,P0010,4
14820,P0021,2
14821,P0036,1
14822,P0074,1
14823,P0028,3
14824,P0015,4
14825,P0056,4
14826,P0095,5
14827,P0035,1
14828,P0046,3
14829,P0087,1
14830,P0086,5
14831,P0077,2
14832,P0067,5
14833,P0019,2
14834,P0034,3
14835,P0032,4
14836,P0057,3
14837,P0070,5
14838,P0002,1
14839,P0035,2
14840,P0057,4
14841,P0001,1
14842,P0038,4
14843,P0006,3
14844,P0062,1
14845,P0081,5
14846,P0076,3
14847,P0026,2
14848,P0050,2
14849,P0045,1
14850,P0009,3
14851,P0066,5
14852,P0058,4
14853,P0048,2
14854,P0051,4
14855,P0075,5
14856,P0023,1
14857,P0056,2
14858,P0090,1
14859,P0076,5
14860,P0018,1
14861,P0097,3
14862,P0007,1
14863,P0100,5
14864,P0100,1
14865,P0029,2
14866,P0086,4
14867,P0093,5
14868,P0021,1
14869,P0061,1
14870,P0027,3
14871,P0044,4
14872,P0100,5
14873,P0064,1
14874,P0016,3
14875,P0019,4
14876,P0047,3
14877,P0050,3
14878,P0062,5
14879,P0024,3
14880,P0010,1
14881,P0020,3
14882,P0032,5
14883,P0001,1
14884,P0004,3
14885,P0071,1
14886,P0100,5
14887,P0044,2
14888,P0059,5
14889,P0085,3
14890,P0065,2
14891,P0074,4
14892,P0045,5
14893,P0076,5
14894,P0015,1
14895,P0048,1
14896,P0030,5
14897,P0019,2
14898,P0091,4
14899,P0040,5
14900,P0024,5
14901,P0044,1
14902,P0100,1
14903,P0050,5
14904,P0049,5
14905,P0003,4
14906,P0001,1
14907,P0075,4
14908,P0070,5
14909,P0093,1
14910,P0001,3
14911,P0043,3
14912,P0063,1
14913,P0069,4
14914,P0028,4
14915,P0053,4
14916,P0084,1
14917,P0078,1
14918,P0006,4
14919,P0090,4
14920,P0027,2
14921,P0004,5
14922,P0026,3
14923,P0035,2
14924,P0010,1
14925,P0032,4
14926,P0082,4
14927,P0052,1
14928,P0044,5
14929,P0084,1
14930,P0025,3
14931,P0017,5
14932,P0076,3
14933,P0066,5
14934,P0042,2
14935,P0056,3
14936,P0094,1
14937,P0069,3
14938,P0035,5
14939,P0079,4
14940,P0087,4
14941,P0078,5
14942,P0057,3
14943,P0093,4
14944,P0057,2
14945,P0004,3
14946,P0095,1
14947,P0064,1
14948,P0006,2
14949,P0055,1
14950,P0006,2
14951,P0004,1
14952,P0064,3
14953,P0035,1
14954,P0049,5
14955,P0013,4
14956,P0036,1
14957,P0031,4
14958,P0032,3
14959,P0057,5
14960,P0005,5
14961,P0007,5
14962,P0036,4
14963,P0094,2
14964,P0076,2
14965,P0011,3
14966,P0094,5
14967,P0085,3
14968,P0063,4
14969,P0040,4
14970,P0037,3
14971,P0026,1
14972,P0050,5
14973,P0072,3
14974,P0057,5
14975,P0011,3
14976,P0085,5
14977,P0094,2
14978,P0082,2
14979,P0049,3
14980,P0031,1
14981,P0065,5
14982,P0090,5
14983,P0059,1
14984,P0056,1
14985,P0024,1
14986,P0011,2
14987,P0046,4
14988,P0062,2
14989,P0091,2
14990,P0063,3
14991,P0039,5
14992,P0001,2
14993,P0095,2
14994,P0042,4
14995,P0033,4
14996,P0048,4
14997,P0065,1
14998,P0056,5
14999,P0055,3
15000,P0016,5
15001,P0068,3
15002,P0020,2
15003,P0038,4
15004,P0098,5
15005,P0070,2
15006,P0093,2
15007,P0064,5
15008,P0040,3
15009,P0009,3
15010,P0036,3
15011,P0022,2
15012,P0063,3
15013,P0065,3
15014,P0047,5
15015,P0030,2
15016,P0081,1
15017,P0009,2
15018,P0033,5
15019,P0014,1
15020,P0093,1
15021,P0094,1
15022,P0078,3
15023,P0065,3
15024,P0065,4
15025,P0061,4
15026,P0023,5
15027,P0054,3
15028,P0027,1
15029,P0091,3
15030,P0034,1
15031,P0088,2
15032,P0074,5
15033,P0023,5
15034,P0011,3
15035,P0082,3
15036,P0021,2
15037,P0018,2
15038,P0027,2
15039,P0092,4
15040,P0029,3
15041,P0074,1
15042,P0075,5
15043,P0068,2
15044,P0021,5
15045,P0016,4
15046,P0041,2
15047,P0073,1
15048,P0004,4
15049,P0002,3
15050,P0060,2
15051,P0090,3
15052,P0016,2
15053,P0028,2
15054,P0018,2
15055,P0085,3
15056,P0090,2
15057,P0001,3
15058,P0038,2
15059,P0092,1
15060,P0035,2
15061,P0066,5
15062,P0034,3
15063,P0100,4
15064,P0045,5
15065,P0054,4
15066,P0059,3
15067,P0062,4
15068,P0010,2
15069,P0047,5
15070,P0086,1
15071,P0035,4
15072,P0015,2
15073,P0094,2
15074,P0060,3
15075,P0084,1
15076,P0090,1
15077,P0049,4
15078,P0050,3
15079,P0001,3
15080,P0038,3
15081,P0041,5
15082,P0054,1
15083,P0071,3
15084,P0076,5
15085,P0030,2
15086,P0074,5
15087,P0011,3
15088,P0013,1
15089,P0052,4
15090,P0088,5
15091,P0095,2
15092,P0040,5
15093,P0048,4
15094,P0057,2
15095,P0084,3
15096,P0052,3
15097,P0063,5
15098,P0086,4
15099,P0058,2
15100,P0097,5
15101,P0052,2
15102,P0048,4
15103,P0061,1
15104,P0093,4
15105,P0056,2
15106,P0050,3
15107,P0052,5
15108,P0033,4
15109,P0062,2
15110,P0051,4
15111,P0006,1
15112,P0072,5
15113,P0046,1
15114,P0017,3
15115,P0002,3
15116,P0065,5
15117,P0086,2
15118,P0095,2
15119,P0044,4
15120,P0083,2
15121,P0018,2
15122,P0076,1
15123,P0056,4
15124,P0040,4
15125,P0043,3
15126,P0042,1
15127,P0024,1
15128,P0010,1
15129,P0063,3
15130,P0047,2
15131,P0008,2
15132,P0037,4
15133,P0074,1
15134,P0080,2
15135,P0069,3
15136,P0067,1
15137,P0064,3
15138,P0068,4
15139,P0018,4
15140,P0076,3
15141,P0072,4
15142,P0065,5
15143,P0063,5
15144,P0019,4
15145,P0060,2
15146,P0047,4
15147,P0039,1
15148,P0095,2
15149,P0036,4
15150,P0019,5
15151,P0022,5
15152,P0001,5
15153,P0056,4
15154,P0010,1
15155,P0088,5
15156,P0090,1
15157,P0071,3
15158,P0047,2
15159,P0089,5
15160,P0006,2
15161,P0054,5
15162,P0078,5
15163,P0022,5
15164,P0077,1
15165,P0069,2
15166,P0060,2
15167,P0087,2
15168,P0030,5
15169,P0083,4
15170,P0068,3
15171,P0056,4
15172,P0088,3
15173,P0036,2
15174,P0005,4
15175,P0008,4
15176,P0049,3
15177,P0062,3
15178,P0018,3
15179,P0040,1
15180,P0054,2
15181,P0056,3
15182,P0026,4
15183,P0075,2
15184,P0005,2
15185,P0032,2
15186,P0021,1
15187,P0012,5
15188,P0033,2
15189,P0032,3
15190,P0008,4
15191,P0025,3
15192,P0012,3
15193,P0070,2
15194,P0090,5
15195,P0025,5
15196,P0073,4
15197,P0031,1
15198,P0031,2
15199,P0003,5
15200,P0011,1
15201,P0014,4
15202,P0015,1
15203,P0066,5
15204,P0034,4
15205,P0086,1
15206,P0003,4
15207,P0052,5
15208,P0046,5
15209,P0033,2
15210,P0065,5
15211,P0069,5
15212,P0042,3
15213,P0044,3
15214,P0067,1
15215,P0064,1
15216,P0041,4
15217,P0048,5
15218,P0018,2
15219,P0090,5
15220,P0038,2
15221,P0046,5
15222,P0020,2
15223,P0073,1
15224,P0051,4
15225,P0014,2
15226,P0044,5
15227,P0010,5
15228,P0036,4
15229,P0025,1
15230,P0053,3
15231,P0078,2
15232,P0059,4
15233,P0033,5
15234,P0045,3
15235,P0059,4
15236,P0091,1
15237,P0067,1
15238,P0028,2
15239,P0041,4
15240,P0010,2
15241,P0058,1
15242,P0074,3
15243,P0070,4
15244,P0026,5
15245,P0084,3
15246,P0065,4
15247,P0059,2
15248,P0092,3
15249,P0012,1
15250,P0085,5
15251,P0031,4
15252,P0043,5
15253,P0045,3
15254,P0051,1
15255,P0055,2
15256,P0080,2
15257,P0056,3
15258,P0032,2
15259,P0085,5
15260,P0027,5
15261,P0070,5
15262,P0092,5
15263,P0074,5
15264,P0046,1
15265,P0091,5
15266,P0096,5
15267,P0069,5
15268,P0056,4
15269,P0086,1
15270,P0033,5
15271,P0009,1
15272,P0060,1
15273,P0084,1
15274,P0069,4
15275,P0019,1
15276,P0042,3
15277,P0088,5
15278,P0050,2
15279,P0006,2
15280,P0089,4
15281,P0016,1
15282,P0077,2
15283,P0079,4
15284,P0096,5
15285,P0075,1
15286,P0015,5
15287,P0100,3
15288,P0095,5
15289,P0056,5
15290,P0017,3
15291,P0034,3
15292,P0055,3
15293,P0078,2
15294,P0040,4
15295,P0082,2
15296,P0061,1
15297,P0054,2
15298,P0091,2
15299,P0022,4
15300,P0076,4
15301,P0026,4
15302,P0051,4
15303,P0088,2
15304,P0069,5
15305,P0037,2
15306,P0018,1
15307,P0056,5
15308,P0068,1
15309,P0047,5
15310,P0015,1
15311,P0063,3
15312,P0076,2
15313,P0059,5
15314,P0025,3
15315,P0056,2
15316,P0062,1
15317,P0073,5
15318,P0094,4
15319,P0078,5
15320,P0007,4
15321,P0012,3
15322,P0001,4
15323,P0017,5
15324,P0084,3
15325,P0064,2
15326,P0010,1
15327,P0078,5
15328,P0098,1
15329,P0008,5
15330,P0087,1
15331,P0080,1
15332,P0041,5
15333,P0093,4
15334,P0095,3
15335,P0087,4
15336,P0017,2
15337,P0002,5
15338,P0025,1
15339,P0070,2
15340,P0085,1
15341,P0059,1
15342,P0021,2
15343,P0013,4
15344,P0017,3
15345,P0016,5
15346,P0100,4
15347,P0047,3
15348,P0082,4
15349,P0010,1
15350,P0074,2
15351,P0006,1
15352,P0082,2
15353,P0036,2
15354,P0046,1
15355,P0094,2
15356,P0049,1
15357,P0022,4
15358,P0040,5
15359,P0093,1
15360,P0035,4
15361,P0054,1
15362,P0089,3
15363,P0024,2
15364,P0020,2
15365,P0005,2
15366,P0013,4
15367,P0051,3
15368,P0044,5
15369,P0055,5
15370,P0053,5
15371,P0028,1
15372,P0081,1
15373,P0031,5
15374,P0078,3
15375,P0028,5
15376,P0087,2
15377,P0046,1
15378,P0005,4
15379,P0067,2
15380,P0020,1
15381,P0037,3
15382,P0025,1
15383,P0094,4
15384,P0017,3
15385,P0050,2
15386,P0017,4
15387,P0042,2
15388,P0031,4
15389,P0087,1
15390,P0069,5
15391,P0012,5
15392,P0036,1
15393,P0002,1
15394,P0031,5
15395,P0007,3
15396,P0083,2
15397,P0064,1
15398,P0041,1
15399,P0041,1
15400,P0077,1
15401,P0097,4
15402,P0068,5
15403,P0037,2
15404,P0009,3
15405,P0087,1
15406,P0036,2
15407,P0021,4
15408,P0008,2
15409,P0019,2
15410,P0037,2
15411,P0068,5
15412,P0039,1
15413,P0025,1
15414,P0097,2
15415,P0045,4
15416,P0007,1
15417,P0063,2
15418,P0036,1
15419,P0048,5
15420,P0002,5
15421,P0098,1
15422,P0096,5
15423,P0077,3
15424,P0028,1
15425,P0095,1
15426,P0032,3
15427,P0024,4
15428,P0066,5
15429,P0007,4
15430,P0075,1
15431,P0082,2
15432,P0073,4
15433,P0078,1
15434,P0060,4
15435,P0004,4
15436,P0018,2
15437,P0034,4
15438,P0035,2
15439,P0001,1
15440,P0039,3
15441,P0026,3
15442,P0012,1
15443,P0004,5
15444,P0080,5
15445,P0002,1
15446,P0060,4
15447,P0062,2
15448,P0013,3
15449,P0086,2
15450,P0072,2
15451,P0023,2
15452,P0031,3
15453,P0087,1
15454,P0043,1
15455,P0090,4
15456,P0089,2
15457,P0031,4
15458,P0017,2
15459,P0097,3
15460,P0063,1
15461,P0061,1
15462,P0081,3
15463,P0083,5
15464,P0029,3
15465,P0063,4
15466,P0056,1
15467,P0046,4
15468,P0044,2
15469,P0033,1
15470,P0057,3
15471,P0051,1
15472,P0009,3
15473,P0057,1
15474,P0017,2
15475,P0057,2
15476,P0046,2
15477,P0061,1
15478,P0029,5
15479,P0044,4
15480,P0042,4
15481,P0040,2
15482,P0072,1
15483,P0014,5
15484,P0037,2
15485,P0060,3
15486,P0013,1
15487,P0024,4
15488,P0050,3
15489,P0053,1
15490,P0055,2
15491,P0014,3
15492,P0044,5
15493,P0088,4
15494,P0032,4
15495,P0075,3
15496,P0028,2
15497,P0099,2
15498,P0074,5
15499,P0096,1
15500,P0017,2
15501,P0078,4
15502,P0035,2
15503,P0023,5
15504,P0060,3
15505,P0091,4
15506,P0007,3
15507,P0018,2
15508,P0009,2
15509,P0045,5
15510,P0008,1
15511,P0083,5
15512,P0013,3
15513,P0027,5
15514,P0033,1
15515,P0029,1
15516,P0082,1
15517,P0032,5
15518,P0073,3
15519,P0007,1
15520,P0056,4
15521,P0021,2
15522,P0061,4
15523,P0080,4
15524,P0095,3
15525,P0070,1
15526,P0079,1
15527,P0083,3
15528,P0043,4
15529,P0065,5
15530,P0024,2
15531,P0037,1
15532,P0058,3
15533,P0061,4
15534,P0025,3
15535,P0028,1
15536,P0091,1
15537,P0073,2
15538,P0009,5
15539,P0017,3
15540,P0078,3
15541,P0078,3
15542,P0006,5
15543,P0029,3
15544,P0058,4
15545,P0015,3
15546,P0089,2
15547,P0077,1
15548,P0015,1
15549,P0019,5
15550,P0057,1
15551,P0045,5
15552,P0077,1
15553,P0032,2
15554,P0073,2
15555,P0090,2
15556,P0047,1
15557,P0041,1
15558,P0060,4
15559,P0086,3
15560,P0012,1
15561,P0037,5
15562,P0024,5
15563,P0011,5
15564,P0095,5
15565,P0012,1
15566,P0054,4
15567,P0087,1
15568,P0024,5
15569,P0023,1
15570,P0005,4
15571,P0091,3
15572,P0051,1
15573,P0084,4
15574,P0093,3
15575,P0087,1
15576,P0042,5
15577,P0077,2
15578,P0012,4
15579,P0006,4
15580,P0001,4
15581,P0092,3
15582,P0036,1
15583,P0033,3
15584,P0025,4
15585,P0051,1
15586,P0033,4
15587,P0028,2
15588,P0051,2
15589,P0035,5
15590,P0038,3
15591,P0033,2
15592,P0027,5
15593,P0021,4
15594,P0096,3
15595,P0100,4
15596,P0073,5
15597,P0054,5
15598,P0076,4
15599,P0012,2
15600,P0033,1
15601,P0019,2
15602,P0021,1
15603,P0089,3
15604,P0098,5
15605,P0091,4
15606,P0001,1
15607,P0081,1
15608,P0008,2
15609,P0060,4
15610,P0081,3
15611,P0020,2
15612,P0022,3
15613,P0057,4
15614,P0051,4
15615,P0092,3
15616,P0065,1
15617,P0031,3
15618,P0041,3
15619,P0021,2
15620,P0060,4
15621,P0066,1
15622,P0007,5
15623,P0081,4
15624,P0065,3
15625,P0058,3
15626,P0070,2
15627,P0041,1
15628,P0086,3
15629,P0062,3
15630,P0014,5
15631,P0008,3
15632,P0078,3
15633,P0028,1
15634,P0025,5
15635,P0070,1
15636,P0097,1
15637,P0048,2
15638,P0028,5
15639,P0006,1
15640,P0002,4
15641,P0006,5
15642,P0076,3
15643,P0006,3
15644,P0008,4
15645,P0086,2
15646,P0055,3
15647,P0028,4
15648,P0082,3
15649,P0018,2
15650,P0044,4
15651,P0066,2
15652,P0094,5
15653,P0055,3
15654,P0083,2
15655,P0061,4
15656,P0058,1
15657,P0043,1
15658,P0037,5
15659,P0052,1
15660,P0048,5
15661,P0071,5
15662,P0053,2
15663,P0016,3
15664,P0062,3
15665,P0022,1
15666,P0071,5
15667,P0085,1
15668,P0040,3
15669,P0060,4
15670,P0084,3
15671,P0004,4
15672,P0031,1
15673,P0038,2
15674,P0036,2
15675,P0054,4
15676,P0082,1
15677,P0028,4
15678,P0029,3
15679,P0024,1
15680,P0092,4
15681,P0037,1
15682,P0049,4
15683,P0046,1
15684,P0084,2
15685,P0098,2
15686,P0086,3
15687,P0053,2
15688,P0068,3
15689,P0037,3
15690,P0099,2
15691,P0009,1
15692,P0043,2
15693,P0038,3
15694,P0096,1
15695,P0053,4
15696,P0095,4
15697,P0026,2
15698,P0043,2
15699,P0016,5
15700,P0060,1
15701,P0041,5
15702,P0064,3
15703,P0027,3
15704,P0041,1
15705,P0097,4
15706,P0009,3
15707,P0066,3
15708,P0047,1
15709,P0014,1
15710,P0094,4
15711,P0064,2
15712,P0051,4
15713,P0073,5
15714,P0087,1
15715,P0050,3
15716,P0046,5
15717,P0091,3
15718,P0073,5
15719,P0047,2
15720,P0075,5
15721,P0053,1
15722,P0042,4
15723,P0053,2
15724,P0002,5
15725,P0006,2
15726,P0082,2
15727,P0099,5
15728,P0030,4
15729,P0091,5
15730,P0029,1
15731,P0058,1
15732,P0096,5
15733,P0041,2
15734,P0020,5
15735,P0024,4
15736,P0073,3
15737,P0051,4
15738,P0095,1
15739,P0035,2
15740,P0067,1
15741,P0033,4
15742,P0082,3
15743,P0018,4
15744,P0012,3
15745,P0002,4
15746,P0073,4
15747,P0021,4
15748,P0024,3
15749,P0017,4
15750,P0042,5
15751,P0012,3
15752,P0094,4
15753,P0034,2
15754,P0044,3
15755,P0046,1
15756,P0062,5
15757,P0076,3
15758,P0082,3
15759,P0048,1
15760,P0093,1
15761,P0026,3
15762,P0059,2
15763,P0083,5
15764,P0017,5
15765,P0030,5
15766,P0063,2
15767,P0051,3
15768,P0053,4
15769,P0006,1
15770,P0035,5
15771,P0009,5
15772,P0037,2
15773,P0019,5
15774,P0055,4
15775,P0040,1
15776,P0028,1
15777,P0008,2
15778,P0024,5
15779,P0080,3
15780,P0061,3
15781,P0006,1
15782,P0070,3
15783,P0010,2
15784,P0029,5
15785,P0063,2
15786,P0020,3
15787,P0023,3
15788,P0076,2
15789,P0072,1
15790,P0019,2
15791,P0016,2
15792,P0003,5
15793,P0080,4
15794,P0100,3
15795,P0026,5
15796,P0047,1
15797,P0082,5
15798,P0097,1
15799,P0020,5
15800,P0040,5
15801,P0086,1
15802,P0025,3
15803,P0078,2
15804,P0020,5
15805,P0022,2
15806,P0078,5
15807,P0082,1
15808,P0048,3
15809,P0005,2
15810,P0012,1
15811,P0092,4
15812,P0087,4
15813,P0086,2
15814,P0040,1
15815,P0073,5
15816,P0051,2
15817,P0018,1
15818,P0072,2
15819,P0034,5
15820,P0004,5
15821,P0059,3
15822,P0056,1
15823,P0087,1
15824,P0083,4
15825,P0086,4
15826,P0076,4
15827,P0043,4
15828,P0026,5
15829,P0078,2
15830,P0007,1
15831,P0070,5
15832,P0060,1
15833,P0069,1
15834,P0028,3
15835,P0085,1
15836,P0085,4
15837,P0038,1
15838,P0097,5
15839,P0064,4
15840,P0052,1
15841,P0059,5
15842,P0088,3
15843,P0080,4
15844,P0004,3
15845,P0007,3
15846,P0057,3
15847,P0065,3
15848,P0020,1
15849,P0040,4
15850,P0039,5
15851,P0052,1
15852,P0056,3
15853,P0051,2
15854,P0049,5
15855,P0078,4
15856,P0040,4
15857,P0089,4
15858,P0072,2
15859,P0029,5
15860,P0056,3
15861,P0088,2
15862,P0001,1
15863,P0088,3
15864,P0073,3
15865,P0082,4
15866,P0040,4
15867,P0027,4
15868,P0067,5
15869,P0053,3
15870,P0065,5
15871,P0021,4
15872,P0088,5
15873,P0096,2
15874,P0046,5
15875,P0094,4
15876,P0003,2
15877,P0068,4
15878,P0042,2
15879,P0043,2
15880,P0075,4
15881,P0024,2
15882,P0043,2
15883,P0082,3
15884,P0055,2
15885,P0022,4
15886,P0074,1
15887,P0062,2
15888,P0024,5
15889,P0049,1
15890,P0049,5
15891,P0073,1
15892,P0097,3
15893,P0019,4
15894,P0027,4
15895,P0100,3
15896,P0019,1
15897,P0042,3
15898,P0058,1
15899,P0095,2
15900,P0021,3
15901,P0063,2
15902,P0032,1
15903,P0081,4
15904,P0039,4
15905,P0092,5
15906,P0053,2
15907,P0070,2
15908,P0092,5
15909,P0078,5
15910,P0092,4
15911,P0022,4
15912,P0061,5
15913,P0008,1
15914,P0094,4
15915,P0088,1
15916,P0035,3
15917,P0060,1
15918,P0023,5
15919,P0025,1
15920,P0100,4
15921,P0087,1
15922,P0088,2
15923,P0031,3
15924,P0033,2
15925,P0082,2
15926,P0033,4
15927,P0056,2
15928,P0054,4
15929,P0051,3
15930,P0014,2
15931,P0006,4
15932,P0046,2
15933,P0013,5
15934,P0039,1
15935,P0077,1
15936,P0094,2
15937,P0096,1
15938,P0050,5
15939,P0012,3
15940,P0070,2
15941,P0007,3
15942,P0049,1
15943,P0066,2
15944,P0051,3
15945,P0022,4
15946,P0065,1
15947,P0071,4
15948,P0050,5
15949,P0097,2
15950,P0095,4
15951,P0096,1
15952,P0067,1
15953,P0090,1
15954,P0067,3
15955,P0061,4
15956,P0079,4
15957,P0022,2
15958,P0035,1
15959,P0033,4
15960,P0078,2
15961,P0033,3
15962,P0003,4
15963,P0097,5
15964,P0032,4
15965,P0088,2
15966,P0098,3
15967,P0084,3
15968,P0087,1
15969,P0080,3
15970,P0047,3
15971,P0011,3
15972,P0067,4
15973,P0055,3
15974,P0080,4
15975,P0091,2
15976,P0042,1
15977,P0054,1
15978,P0012,4
15979,P0030,5
15980,P0086,5
15981,P0039,3
15982,P0035,5
15983,P0007,2
15984,P0072,4
15985,P0070,4
15986,P0030,2
15987,P0090,4
15988,P0084,1
15989,P0031,1
15990,P0013,5
15991,P0070,5
15992,P0032,5
15993,P0070,3
15994,P0004,2
15995,P0016,5
15996,P0051,2
15997,P0075,1
15998,P0095,1
15999,P0025,3
16000,P0035,5
16001,P0061,3
16002,P0054,4
16003,P0075,5
16004,P0009,1
16005,P0018,4
16006,P0083,3
16007,P0027,4
16008,P0064,1
16009,P0064,5
16010,P0078,5
16011,P0032,1
16012,P0081,3
16013,P0079,1
16014,P0071,5
16015,P0001,5
16016,P0012,1
16017,P0100,2
16018,P0087,3
16019,P0021,3
16020,P0021,4
16021,P0004,2
16022,P0010,5
16023,P0050,5
16024,P0028,2
16025,P0013,4
16026,P0065,1
16027,P0098,4
16028,P0047,2
16029,P0024,3
16030,P0004,4
16031,P0001,1
16032,P0081,5
16033,P0020,4
16034,P0031,2
16035,P0075,4
16036,P0013,2
16037,P0047,1
16038,P0020,3
16039,P0028,5
16040,P0010,2
16041,P0025,1
16042,P0032,5
16043,P0051,1
16044,P0082,2
16045,P0098,4
16046,P0088,2
16047,P0028,2
16048,P0087,5
16049,P0009,2
16050,P0038,5
16051,P0099,1
16052,P0001,3
16053,P0076,3
16054,P0071,1
16055,P0023,2
16056,P0011,1
16057,P0022,5
16058,P0063,2
16059,P0006,3
16060,P0024,5
16061,P0032,1
16062,P0016,1
16063,P0071,4
16064,P0077,3
16065,P0055,4
16066,P0062,4
16067,P0024,3
16068,P0005,5
16069,P0015,2
16070,P0024,4
16071,P0080,2
16072,P0045,5
16073,P0078,4
16074,P0003,5
16075,P0032,1
16076,P0013,2
16077,P0085,2
16078,P0099,4
16079,P0059,2
16080,P0063,2
16081,P0082,4
16082,P0041,5
16083,P0052,1
16084,P0074,5
16085,P0090,1
16086,P0089,3
16087,P0002,3
16088,P0001,2
16089,P0090,5
16090,P0001,2
16091,P0089,3
16092,P0014,5
16093,P0084,5
16094,P0075,2
16095,P0082,1
16096,P0097,2
16097,P0096,1
16098,P0011,2
16099,P0060,4
16100,P0049,4
16101,P0044,1
16102,P0028,4
16103,P0097,1
16104,P0023,2
16105,P0038,2
16106,P0040,5
16107,P0068,3
16108,P0031,1
16109,P0033,4
16110,P0028,5
16111,P0066,4
16112,P0100,4
16113,P0062,1
16114,P0015,2
16115,P0048,5
16116,P0010,4
16117,P0041,3
16118,P0037,5
16119,P0093,1
16120,P0064,4
16121,P0039,2
16122,P0056,4
16123,P0080,3
16124,P0015,5
16125,P0015,5
16126,P0060,1
16127,P0081,1
16128,P0008,3
16129,P0092,1
16130,P0089,2
16131,P0071,5
16132,P0058,1
16133,P0002,4
16134,P0018,4
16135,P0062,5
16136,P0019,1
16137,P0069,2
16138,P0024,5
16139,P0005,5
16140,P0033,2
16141,P0007,4
16142,P0006,5
16143,P0080,2
16144,P0031,5
16145,P0085,5
16146,P0094,3
16147,P0093,5
16148,P0067,2
16149,P0002,1
16150,P0070,5
16151,P0094,2
16152,P0026,2
16153,P0037,4
16154,P0081,5
16155,P0092,1
16156,P0073,3
16157,P0083,4
16158,P0015,5
16159,P0023,3
16160,P0027,2
16161,P0022,5
16162,P0015,3
16163,P0049,2
16164,P0086,4
16165,P0088,5
16166,P0002,5
16167,P0004,2
16168,P0048,2
16169,P0077,2
16170,P0091,1
16171,P0028,4
16172,P0023,2
16173,P0034,3
16174,P0090,5
16175,P0010,4
16176,P0070,1
16177,P0030,1
16178,P0018,3
16179,P0088,4
16180,P0095,2
16181,P0097,2
16182,P0045,1
16183,P0024,4
16184,P0092,4
16185,P0058,5
16186,P0050,1
16187,P0021,1
16188,P0047,5
16189,P0019,3
16190,P0084,4
16191,P0006,4
16192,P0021,1
16193,P0012,1
16194,P0029,3
16195,P0015,1
16196,P0013,2
16197,P0056,5
16198,P0060,1
16199,P0073,3
16200,P0045,3
16201,P0093,4
16202,P0038,1
16203,P0022,2
16204,P0068,1
16205,P0096,5
16206,P0028,2
16207,P0022,4
16208,P0050,2
16209,P0064,3
16210,P0087,5
16211,P0004,4
